reviewID,DOI,author,title,reviewer_name,reviews,accepted
7912,6699253,Hao Liu 0004|Wanbing Zhao|Yan Wan 0001,Data-driven fault-tolerant formation control for nonlinear quadrotors under multiple simultaneous actuator faults.,Jinwen Chen,Ipsum consectetur est quaerat ut ut ut aliquam.,True
7913,6699254,Alexander L. Fradkov|Anton Selivanov|Daniel Liberzon,Adaptive control of passifiable linear systems with quantized measurements and bounded disturbances.,Azahar Monge,Sit magnam neque consectetur quisquam sit velit sed.,True
7914,6699255,Charles Poussot-Vassal|Cédric Seren|Igor Pontes Duff,H2-optimal model approximation by input/output-delay structured reduced order models.,Cheng-Lin Liu,Sed numquam adipisci adipisci.,True
7915,6699256,Carlo Novara|Fredy Ruiz|Mario Milanese,Direct design from data of optimal filters for LPV systems.,Zhiyun Zhao,Quisquam labore numquam sit non dolore.,False
7916,6699257,Luís F. C. Alberto|Wendhel Raffa Coimbr,A uniform invariance principle for periodic systems with applications to synchronization.,Jun Liu 0015,Dolore sed dolore non sed quisquam.,True
7917,6699258,H. Narayanan,Some applications of an Implicit Duality Theorem to connections of structures of special types including Dirac and reciprocal structures.,Ciprian Preda,Tempora sit quaerat magnam modi labore.,True
7918,6699259,Bernard Brogliato,Some results on the controllability of planar variational inequalities.,Jacques Bernussou,Quiquia etincidunt voluptatem numquam dolorem.,True
7919,6699260,Shodhan Rao,Nevanlinna test of stability.,Paulo Leitão,Labore consectetur neque consectetur.,True
7920,6699261,Harry L. Trentelman|Sasanka V. Gottimukkala|Shaik Fiaz,Realization and elimination in rational representations of behaviors.,Fabio Previdi,Neque dolor tempora ipsum amet dolore quisquam dolorem.,True
7921,6699262,Jozef Vörös,Parameter identification of Wiener systems with discontinuous nonlinearities.,Adrian Staii,Dolorem ut eius ipsum eius modi.,True
7922,6699263,Hans Zwart,In memoriam Ruth Curtain.,Cristina Vagnoni,Labore sed neque sed non non neque.,True
7923,6699264,Jacquelien M. A. Scherpen|W. Steven Gray,Hankel singular value functions from Schmidt pairs for nonlinear input-output systems.,Ajay Gautam,Est tempora velit voluptatem dolor.,True
7924,6699265,Amol Sasane,Algebraic characterization of approximate controllability of behaviours of spatially invariant systems.,Di-Rong Chen,Velit voluptatem ut ipsum porro non ipsum.,False
7925,6699266,Serge Nicaise,Stabilization and asymptotic behavior of dispersive medium models.,Saber Jafarizadeh,Dolorem sed amet adipisci.,True
7926,6699267,Martin J. Corless|Robert Shorten|Selim Solmaz|Surya Sajja,"On Padé approximations, quadratic stability and discretization of switched linear systems.",Mohammad Arif Ul Alam,Sit quisquam quaerat neque quiquia amet.,True
7927,6699268,Ghulam Mustafa 0003|Tongwen Chen,H,Mario Sigalotti,Adipisci non non amet quisquam sed.,True
7928,6699269,Iasson Karafyllis,Non-uniform in time robust global asymptotic output stability.,Luis Augusto Duffaut Espinosa,Numquam adipisci velit modi amet.,True
7929,6699270,Hongyinping Feng|Shugen Chai|Xiaoying Zhang,Performance output exponential tracking for a wave equation with a general boundary disturbance.,Chuan Ding,Quiquia aliquam non voluptatem est magnam magnam sit.,True
7930,6699271,David W. L. Wang|John M. Daly,Output feedback sliding mode control in the presence of unknown disturbances.,Amer Diwan,Quiquia ut non voluptatem sed est non.,True
7931,6699272,Andrei Polyakov 0001|Jonathan P. Epperlein|Orest V. Iftime|Sergiy Zhuk,Minimax sliding mode control design for linear evolution equations with noisy measurements and uncertain inputs.,Raimund J. Ober,Velit tempora amet neque consectetur.,True
7932,6699273,Julian Edward|Karlygash Nurtazina|Nina Avdonina|Sergei Avdonin,Control and inverse problems for the heat equation with strong singularities.,Li Tang 0001,Etincidunt ut eius labore magnam.,True
7933,6699274,Erik I. Verriest|Wim Michiels,Inverse Routh table construction and stability of delay equations.,Xuehong Zhu,Numquam sed velit eius velit tempora aliquam.,True
7934,6699275,Deqing Huang|Jian-Xin Xu 0001|Shiping Yang|Ying Tan 0001,Optimal iterative learning control design for multi-agent systems consensus tracking.,Gérard Scorletti,Dolor labore ut dolorem magnam.,True
7935,6699276,Fouad Giri|Iasson Karafyllis|Tarek Ahmed-Ali,Sampled-data observers for 1-D parabolic PDEs with non-local outputs.,Christoph Reisinger,Labore sit dolor labore ipsum porro neque tempora.,True
7936,6699277,Ulrich Konigorski,Pole placement by parametric output feedback.,Emmanuel Prempain,Non dolorem ipsum tempora adipisci non porro.,True
7937,6699278,Chenggui Yuan|Jiezhong Zou|Xuerong Mao,Stability in distribution of stochastic differential delay equations with Markovian switching.,Manfred Morari,Tempora aliquam sed non.,True
7938,6699279,Eli Gershon|Isaac Yaesh|Uri Shaked,Robust H,Claire J. Tomlin,Numquam sit eius quisquam quiquia.,True
7939,6699280,Markus Reichhartinger|Martin Horn|Mohammad Ali Golkani|Stefan Koch 0002,A novel saturated super-twisting algorithm.,Aranya Chakrabortty,Velit neque voluptatem magnam est tempora.,True
7940,6699281,Naohisa Otsuka,Disturbance decoupling via measurement feedback for switched linear systems.,Azahar Monge,Tempora sed amet dolore sed magnam amet.,True
7941,6699282,Pradosh Ranjan Sahoo|Sandip Ghosh,On computing critical delay for fixed mode radius: Centralized and decentralized control.,Claus Dabringer,Quiquia sit quisquam velit quiquia dolorem.,True
7942,6699283,Alberto Tesi|Daniela Selvi|Daniele Mari|Giorgio Battistelli|Pietro Tesi,Adaptive disturbance attenuation via logic-based switching.,Hans Hopman,Sed eius consectetur ut quaerat magnam dolore.,True
7943,6699284,Paul Van Dooren|Pawan Goyal 0003|Peter Benner,Identification of port-Hamiltonian systems from frequency response data.,Dami,Ipsum magnam sit etincidunt est eius quaerat.,True
7944,6699285,Shaunak Sen,Tradeoffs in simple biomolecular signaling systems.,Amritam Das,Quaerat ipsum amet quisquam.,True
7945,6699286,Nicola Elia,Remote stabilization over fading channels.,Kenji Fujimoto,Voluptatem ipsum magnam magnam dolorem adipisci aliquam quisquam.,True
7946,6699287,Iasson Karafyllis|Miroslav Krstic,Sampled-data boundary feedback control of 1-D linear transport PDEs with non-local terms.,Holger Teismann,Dolorem magnam dolor sit consectetur velit aliquam.,True
7947,6699288,Alessandro Abate|Maximilian Balandat|Wei Zhang 0013,On infinite horizon switched LQR problems with state and control constraints.,Chang Duan,Sed amet magnam est aliquam neque.,True
7948,6699289,Domenico D'Alessandro|Igor Mezic|Mohammed Dahleh,Statistical properties of controlled fluid flows with applications to control of mixing.,Khuong Nguyen-An,Neque tempora velit sit quisquam aliquam etincidunt voluptatem.,True
7949,6699290,Annalisa Cesaroni,A converse Lyapunov theorem for almost sure stabilizability.,Cécile Paris,Consectetur amet dolorem tempora quisquam labore ut ut.,True
7950,6699291,Anna Maria Perdon|Elena Zattoni|Giuseppe Conte,A geometric approach to the general autonomous regulator problem in the time-delay framework.,Michael Renardy,Sit tempora non tempora quisquam.,False
7951,6699292,Gerhard Kreisselmeier|Robert Engel,Nonlinear approximate observers for feedback control.,Ichiro Maruta,Quiquia modi labore dolore non.,True
7952,6699293,Eduardo D. Sontag|Eugene P. Ryan,Well-defined steady-state response does not imply CICS.,Liang Han,Ut velit quiquia ipsum quaerat.,True
7953,6699294,Avraham Feintuch,On strong stabilization for linear continuous time time-varying systems.,Gang Chen 0014,Magnam neque neque non sit aliquam ipsum labore.,True
7954,6699295,Alberto Castillo 0002|Emilia Fridman|Pedro Albertos|Pedro García 0001,Extended state observer-based control for systems with locally Lipschitz uncertainties: LMI-based stability conditions.,Chung Shue Chen,Numquam quaerat quaerat sit ut aliquam.,True
7955,6699296,David A. Copp|João P. Hespanha|Kyriakos G. Vamvoudakis,Distributed output-feedback model predictive control for multi-agent consensus.,Michel Toulouse,Amet dolore sit quaerat quiquia magnam quiquia.,True
7956,6699297,Ali Bazaei|Vahid Johari Majd,An alternative way to test the criteria ensuring the existence of discrete-time normal form.,Michael C. Fu 0001,Consectetur ipsum etincidunt sit porro dolore voluptatem non.,True
7957,6699298,Daniel Alejandro Melchor-Aguilar|Vladimir L. Kharitonov,On delay-dependent stability conditions for time-varying systems.,Feng Gao 0007,Aliquam sed dolor quaerat.,True
7958,6699299,Antonio Loría|Dragan Nesic,On uniform boundedness of parameterized discrete-time systems with decaying inputs: applications to cascades.,Alexandre Oufimtsev,Dolorem ut sit voluptatem consectetur.,True
7959,6699300,Pedro Luis Dias Peres|Ricardo C. L. F. Oliveira,LMI conditions for robust stability analysis based on polynomially parameter-dependent Lyapunov functions.,Benedetto Barabino,Dolor magnam numquam quaerat dolorem.,True
7960,6699301,Bao-Zhu Guo|Liang Zhang,Local null controllability for a chemotaxis system of parabolic-elliptic type.,Barry Lennox,Voluptatem est modi adipisci dolore amet eius.,True
7961,6699302,Jia Deng|Robert J. Elliott,A filter for a hidden Markov chain observed in fractional Gaussian noise.,Badr Hirchoua,Ut porro porro etincidunt amet labore non.,True
7962,6699303,A. Pedro Aguiar|Guilherme Ramos|Sérgio Pequito,Structurally quotient fixed modes.,Chris De Gruyter,Amet sit dolor tempora quiquia amet numquam.,True
7963,6699304,Nuno C. Martins,Finite gain l,W. Steven Gray,Dolore sit quisquam quisquam labore amet.,True
7964,6699305,Chengwu Yang|James Lam|Shengyuan Xu,Quadratic stability and stabilization of uncertain linear discrete-time systems with state delay.,Bonan Zhou,Labore velit modi ut amet non modi sed.,True
7965,6699306,Marcio de Queiroz|Tairan Liu|Victor Fernández-Kim,Switching formation shape control with distance + area/angle feedback.,Alain Destexhe,Ipsum porro quiquia dolore dolor eius.,True
7966,6699307,Emanuele Garone|Marco M. Nicotra|Roberto Naldi,Sufficient conditions for the stability of a class of second order systems.,Litan Yan,Labore dolor sit porro ipsum porro.,True
7967,6699308,Andrey Smyshlyaev|Miroslav Krstic,Boundary control of an anti-stable wave equation with anti-damping on the uncontrolled boundary.,Antonio González 0004,Sed adipisci modi dolorem adipisci velit sed.,True
7968,6699309,Amit Patra|Debasish Chatterjee|Harish K. Joglekar,Swing-up and stabilization of a cart-pendulum system under restricted cart track length.,John G. Thistle,Ut dolor porro ut sit.,True
7969,6699310,Gilles Millérioux|Raphaël M. Jungers,Characterization of flat outputs of switched linear discrete-time systems: Algebraic condition and algorithm.,Hiroshi Ito 0001,Quiquia eius velit eius labore.,True
7970,6699311,Mengran Xue|Sandip Roy 0002|Yongqiang Guan,"Corrigendum to ""Controllability of multi-agent systems with directed and weighted signed networks"" [Systems Control Lett. 116 (2018) 47-55].",Liliam Rodriguez-Guerrero,Porro neque numquam quiquia non.,True
7971,6699312,Laurent Praly|Murat Arcak,A relaxed condition for stability of nonlinear observer-based controllers.,Abdeljalil Abbas-Turki,Labore tempora dolorem labore.,True
7972,6699313,Joanna Ratajczak|Krzysztof Tchon,Normal forms and singularities of non-holonomic robotic systems: A study of free-floating space robots.,Chris De Gruyter,Quisquam modi etincidunt non dolore modi numquam sed.,True
7973,6699314,Akira Ichikawa|Gou Nakura,Stabilization of a nonlinear jump system.,Herbert Werner,Tempora non est modi est sed.,True
7974,6699315,Carlo Piccardi|Sergio Rinaldi,"Remarks on excitability, stability and sign of equilibria in cooperative systems.",Guillaume Mercère,Ipsum aliquam neque sed dolor numquam.,False
7975,6699316,Fangfei Li|Jitao Sun,Stability and stabilization of Boolean networks with impulsive effects.,Korra Sathya Babu,Consectetur ut adipisci consectetur porro.,True
7976,6699317,Hongdan Li|Huanshui Zhang|Juanjuan Xu,Linear quadratic regulation for discrete-time systems with input delay and colored multiplicative noise.,Christos Tryfonopoulos,Tempora sed aliquam numquam porro aliquam.,True
7977,6699318,Alessandro Astolfi|Liu Hsu|Romeo Ortega,Immersion and invariance adaptive control of linear multivariable systems.,Cassia de Souza Carvalho,Non ipsum magnam tempora etincidunt voluptatem labore ut.,True
7978,6699319,Junlin Li|Xiuting Li,Online sparse identification for regression models.,Yongqiang Li,Tempora sed ipsum porro.,True
7979,6699320,Andrés Sáez-Schwedt|T. Sánchez-Giralda,Strong feedback cyclization for systems over rings.,Ákos László,Quisquam adipisci ipsum numquam.,True
7980,6699321,Budi Chandra|Hong-Xiu Zhong|Jing Chen 0007|Quanmin Zhu|Yingjiao Rong,A generalized minimal residual based iterative back propagation algorithm for polynomial nonlinear models.,Anamitra Makur,Consectetur adipisci porro quisquam.,False
7981,6699322,Uri Shaked|Vladimir Suplin,Robust H,Eva Zerz,Sed voluptatem modi non quiquia non velit est.,True
7982,6699323,Giancarlo Ferrari-Trecate|Luca Galbusera|Riccardo Scattolini,A hybrid model predictive control scheme for containment and distributed sensing in multi-agent systems.,Yijing Wang,Non modi amet quaerat dolorem neque.,True
7983,6699324,Annika Eichler|Herbert Werner,Closed-form solution for optimal convergence speed of multi-agent systems with discrete-time double-integrator dynamics for fixed weight ratios.,Abdelali Idrissi,Velit ut tempora porro modi magnam dolorem voluptatem.,True
7984,6699325,Mohamed-Ali Belabbas|Xudong Chen 0002,On integer balancing of directed graphs.,Aimin Zhang,Velit quisquam etincidunt magnam ut ipsum eius.,True
7985,6699326,Alberto Olivares|Ernesto Staffetti|John Gregory,Energy-optimal trajectory planning for robot manipulators with holonomic constraints.,Eugene A. Feinberg,Eius etincidunt voluptatem neque neque.,True
7986,6699327,Fengzhong Li|Yungang Liu,Global output-feedback stabilization with prescribed convergence rate for nonlinear systems with structural uncertainties.,Martin Hyben,Tempora quaerat modi eius dolorem non.,True
7987,6699328,Enrique Fernández-Cara|Fágner D. Araruna|Maurício Cardoso Santos|Sergio Guerrero,New results on the Stackelberg-Nash exact control of linear parabolic equations.,Ho-Lim Choi,Dolor dolor velit sit modi dolore numquam consectetur.,True
7988,6699329,Masaki Ogura 0001|Victor M. Preciado,Second-order moment-closure for tighter epidemic thresholds.,Baris Fidan,Amet labore adipisci dolore dolorem non etincidunt dolorem.,True
7989,6699330,Jitao Li|Tarek Raïssi|Wenhan Zhang|Yi Shen 0001|Zhenhua Wang 0004,Interval observer design for continuous-time linear parameter-varying systems.,Liu Liu 0003,Quisquam non eius etincidunt ipsum aliquam ipsum dolore.,True
7990,6699331,Bassam Bamieh|Gianni Bianchini|Petros G. Voulgaris,Optimal H2 controllers for spatially invariant systems with delayed communication requirements.,Antonios T. Meimaris,Quiquia etincidunt adipisci ipsum.,True
7991,6699332,Liangquan Zhang,Stochastic verification theorem of forward-backward controlled systems for viscosity solutions.,Amites Dasgupta,Est non dolor ut.,True
7992,6699333,J. W. Grizzle|Jun-Mo Kang,Discrete-time control design with positive semi-definite Lyapunov functions.,Jacques Chabin,Adipisci quiquia non quisquam quaerat modi dolore.,True
7993,6699334,Ryouta Mori|Tomomichi Hagiwara,Linear periodically time-varying scaling and its properties.,Melvin Leok,Amet est labore quaerat non neque eius modi.,True
7994,6699335,Long Zhang 0006|Xiaoquan Tang|Xiuting Li,Bayesian augmented Lagrangian algorithm for system identification.,Parijat Bhowmick,Adipisci quaerat porro ut tempora ipsum quaerat.,True
7995,6699336,George Avalos|Irena Lasiecka|Richard Rebarber,Boundary controllability of a coupled wave/Kirchoff system.,Yair Wiseman,Quiquia porro amet neque.,True
7996,6699337,Guisheng Zhai|Toshio Fukuda|Xinkai Chen,An approximate inverse system for nonminimum-phase systems and its application to disturbance observer.,Gulam Dastagir Khan,Non tempora eius magnam modi labore.,True
7997,6699338,Jie Pan 0001|Khac Duc Do 0001,Author's reply.,Shinsaku Izumi,Quiquia neque quisquam numquam numquam.,True
