citaID,author,title,year
6701734,Carlos Silvestre|Paulo Jorge Ramalho Oliveira|Pedro Tiago Martins Batista,Single range aided navigation and source localization: Observability and filter design.,2011.0
6701735,Haili Liang|Ming Cao 0001|Xiaofan Wang 0001,Analysis and shifting of stochastically stable equilibria for evolutionary snowdrift games.,2015.0
6701736,Birgit Jacob|Lahcen Maniar|Mahmoud Baroun|Roland Schnaubelt,Semilinear observation systems.,2013.0
6701737,Diego Napp Avelli|Paula Rocha 0001,Autonomous multidimensional systems and their implementation by behavioral control.,2010.0
6701738,Andreas A. Malikopoulos|Charalambos D. Charalambous|Ioannis Tzortzis,The average cost of Markov chains subject to total variation distance uncertainty.,2018.0
6701739,Manikya Valli Srighakollapu|Rachel Kalpana Kalaimani|Ramkrishna Pasumarthy,Optimizing network topology for average controllability.,2021.0
6701740,Tomohisa Hayakawa|VijaySekhar Chellaboina|Wassim M. Haddad,Direct adaptive control for nonlinear matrix second-order dynamical systems with state-dependent uncertainty.,2003.0
6701741,W. Steven Gray|Yuan Wang,Fliess operators on L,2002.0
6701742,Kwang-Hyun Cho|Seong-Jin Park,Supervisory control of discrete event systems with communication delays and partial observations.,2007.0
6701743,Aiping Wang|Bo Wei|Feng Xiao 0002|Pin Liu,Distributed constrained optimization problem of heterogeneous linear multi-agent systems with communication delays.,2021.0
6701744,Dany Abou Jaoude|Mazen Farhood,Distributed control of nonstationary LPV systems over arbitrary graphs.,2017.0
6701745,Cesar Santoyo|Gustav Nilsson|Samuel Coogan 0001,Sensitivity to user mischaracterizations in electric vehicle charging.,2023.0
6701746,Jietae Lee|Thomas F. Edgar,Real structured singular value conditions for the strong D-stability.,2001.0
6701747,A. Agung Julius|Harry L. Trentelman|Jan C. Willems|Madhu N. Belur,The canonical controllers and regular interconnection.,2005.0
6701748,András Varga|Paul Van Dooren,Computing the zeros of periodic descriptor systems.,2003.0
6701749,Kaiyu Qin|Peng Lin 0001|Wei Ren 0001|Zhongkui Li,Collective rotating motions of second-order multi-agent systems in three-dimensional space.,2011.0
6701750,Diego Napp Avelli|Harry L. Trentelman|Shiva Shankar,Regular implementation in the space of compactly supported functions.,2008.0
6701751,Hatem Hajri|Martin Gonzalez|Mihály Petreczky|Thibault Defourneau,Realization Theory of Recurrent Neural ODEs using Polynomial System Embeddings.,2023.0
6701752,Kyriakos G. Vamvoudakis,Q-learning for continuous-time linear systems: A model-free infinite horizon optimal control approach.,2017.0
6701753,Christophe Prieur 0001|Denis Arzelier|Sophie Tarbouriech|Vincent Andrieu,Global asymptotic stabilization of systems satisfying two different sector conditions.,2011.0
6701754,Paolo Massioni,Distributed control for alpha-heterogeneous dynamically coupled systems.,2014.0
6701755,Weihua Gui 0001|Yuqian Guo|Zhitao Li,Asymptotical feedback controllability of probabilistic logic control networks.,2021.0
6701756,Jitao Sun|Lijuan Shen|Qidi Wu,Observability and detectability of discrete-time stochastic systems with Markovian jump.,2013.0
6701757,Gregor Dolanc|Stanko Strmcnik,Design of a nonlinear controller based on a piecewise-linear Hammerstein model.,2008.0
6701758,Hui Yu 0003|Xiaohua Xia|Yanjun Shen,Adaptive finite-time consensus in multi-agent networks.,2013.0
6701759,Ari Arapostathis|Mrinal K. Ghosh|Raju K. George,On the controllability of a class of nonlinear stochastic systems.,2001.0
6701760,Andrea Bacciotti|Luisa Mazzi,An invariance principle for nonlinear switched systems.,2005.0
6701761,Anatoly Zlotnik|Ji Qi|Jr-Shin Li,Optimal ensemble control of stochastic time-varying linear systems.,2013.0
6701762,Corentin Briat,"Co-design of aperiodic sampled-data min-jumping rules for linear impulsive, switched impulsive and sampled-data systems.",2019.0
6701763,P. A. Cook,Conditions for string stability.,2005.0
6701764,Pornchai Bumroongsri|Soorathep Kheawhom,An ellipsoidal off-line model predictive control strategy for linear parameter varying systems with applications in chemical processes.,2012.0
6701765,Karl Kunisch|Kazufumi Ito,Semi-smooth Newton methods for state-constrained optimal control problems.,2003.0
6701766,Gabriele Calzavara|Juxhino Kavaja|Luca Consolini,Structured identification for network reconstruction of RC-models.,2021.0
6701767,Eva M. Navarro-López|Joaquín Carrasco,Towards ,2013.0
6701768,Andrea Garulli|Marco Casini,On the advantage of centralized strategies in the three-pursuer single-evader game.,2022.0
6701769,Kan Tan|Karolos M. Grigoriadis,Stabilization and H,2001.0
6701770,Furong Gao|Ridong Zhang,An improved decoupling structure based state space MPC design with improved performance.,2015.0
6701771,Timothy H. Hughes,On the internal signature and minimal electric network realizations of reciprocal behaviors.,2018.0
6701772,Brian D. O. Anderson|Robert N. Shorten|Surya Shravan Kumar Sajja|Wynita M. Griggs,"On interconnections of ""mixed"" systems using classical stability theory.",2012.0
6701773,Michael Unteregge,p-Admissible control elements for diagonal semigroups on l,2007.0
6701774,Brahim Mezerdi|Khaled Bahlali|Nabil Khelfallah,Optimality conditions for partial information stochastic control problems driven by Lévy processes.,2012.0
6701775,Cristian Flutur|Cristian Oara|Marc Jungers,Squaring down with zeros cancellation in generalized systems.,2016.0
6701776,Mauro Cimino|Prabhakar R. Pagilla,Input-state model matching and ripple-free response for dual-rate systems.,2011.0
6701777,S. Emre Tuna,Synchronization of linear systems via relative actuation.,2019.0
6701778,Miroslav Krstic,Control of an unstable reaction-diffusion PDE with long input delay.,2009.0
6701779,Abolfazl Seyed Motahari|Alireza Farhadi 0003|Babak H. Khalaj|Vahideh Sanjaroon,"Estimation and stability over AWGN channel in the presence of fading, noisy feedback channel and different sample rates.",2019.0
6701780,Lorenzo Ntogramatzidis|Robert Schmid,The design of nonovershooting and nonundershooting multivariable state feedback tracking controllers.,2012.0
6701781,Frédéric Mazenc|Laurent Burlion|Michael Malisoff,Backstepping design for output feedback stabilization for a class of uncertain systems.,2019.0
6701782,A. Stephen Morse|Daniel Liberzon|João P. Hespanha,Overcoming the limitations of adaptive control by means of logic-based switching.,2003.0
6701783,Hartmut Logemann|Stuart Townley|Zhenqing Ke,Adaptive sampled-data integral control of stable infinite-dimensional linear systems.,2009.0
6701784,Tadeusz Banek,"Diffusions, their derivatives and expansions in Wiener chaos.",2003.0
6701785,Jürgen Pannek|Lars Grüne,Practical NMPC suboptimality estimates along trajectories.,2009.0
6701786,Emilia Fridman|Leonid E. Shaikhet,Simple LMIs for stability of stochastic systems with delay term given by Stieltjes integral or with stabilizing delay.,2019.0
6701787,Donatello Materassi|Giacomo Innocenti|Laura Giarré|Murti V. Salapaka,Model identification of a network as compressing sensing.,2013.0
6701788,Nikolaos Kazantzis|Raymond A. Wright,Nonlinear observer design in the presence of delayed output measurements.,2005.0
6701789,Jack Baczynski|Marcelo D. Fragoso,Maximal versus strong solution to algebraic Riccati equations arising in infinite Markov jump linear systems.,2008.0
6701790,Michele Palladino|Ryan W. Murray,A model for system uncertainty in reinforcement learning.,2018.0
6701791,Ferran Puerta|M. Eulalia Montoro|Xavier Puerta,On the perturbation of bimodal control linear systems.,2015.0
6701792,Maurício C. de Oliveira|Pedro L. D. Peres|Ricardo C. L. F. Oliveira,Convergent LMI relaxations for robust analysis of uncertain linear systems using lifted polynomial parameter-dependent Lyapunov functions.,2008.0
6701793,Andrea Minari|Aurelio Piazzi|Luca Consolini|Marco Locatelli 0001,An optimal complexity algorithm for minimum-time velocity planning.,2017.0
6701794,Haitao Li 0001|Yuzhen Wang|Zhenbin Liu,Simultaneous stabilization for a set of Boolean control networks.,2013.0
6701795,Jing Na|Quanmin Zhu|Tao Liu 0002|Yingbo Huang,Reinforced adaptive parameter estimation with prescribed transient convergence performance.,2021.0
6701796,Bernhard H. Haak|Duc-Trung Hoang|El-Maati Ouhabaz,Controllability and observability for non-autonomous evolution equations: The averaged Hautus test.,2019.0
6701797,Jin-Zhi Wang|Lin Huang 0003|Zhisheng Duan,Dichotomy property and Lagrange stability for uncertain pendulum-like feedback systems.,2007.0
6701798,Berkay Anahtarci|Can Deha Kariksiz|Naci Saldi,Value iteration algorithm for mean-field games.,2020.0
6701799,Tzanko Donchev,Properties of the reachable set of control systems.,2002.0
6701800,Antonio Tornambè|Laura Menini,Velocity observers for linear mechanical systems subject to single non-smooth impacts.,2001.0
6701801,Masayuki Sato 0003,Gain-scheduled open-loop system design for LPV systems using polynomially parameter-dependent Lyapunov functions.,2010.0
6701802,Daniel Coca|Lingzhong Guo|S. A. Billings|Yuzhu Guo|Zi Qiang Lang,A Volterra series representation for a class of nonlinear infinite dimensional systems with periodic boundary conditions.,2013.0
6701803,Dan Ma|Jun Zhao 0002,Stabilization of networked switched linear systems: An asynchronous switching delay system approach.,2015.0
6701804,Hongye Su|Min Zhang|Xiangbin Liu,Robust immersion and invariance adaptive fault-tolerant control of nonlinear systems with non-linearly parameterized faults.,2022.0
6701805,Kenji Fujimoto|Satoshi Satoh,Repetitive control of Hamiltonian systems based on variational symmetry.,2011.0
6701806,Harry L. Trentelman,Bounded real and positive real balanced truncation using Sigma-normalised coprime factors.,2009.0
6701807,Jinhu Lü|Shihua Chen|Wanli Guo|Xinghuo Yu 0001,Second-order tracking control for leader-follower multi-agent flocking in directed graphs with switching topology.,2011.0
6701808,Vladimir L. Kharitonov,On the uniqueness of Lyapunov matrices for a time-delay system.,2012.0
6701809,Miroslav Krstic|Rafael Vázquez,Explicit integral operator feedback for local stabilization of nonlinear thermal convection loop PDEs.,2006.0
6701810,Tian Chen|Yuanzhuo Song|Zhen Wu,The maximum principle for stochastic control problem with Markov chain in progressive structure.,2022.0
6701811,José A. Hermida-Alonso|Miguel V. Carriegos,Canonical forms for single input linear systems.,2003.0
6701812,Mark Golkowski|Miloje S. Radenkovic,Distributed self-tuning consensus and synchronization.,2015.0
6701813,Do Duc Thuan|Nguyen Khoa Son,The structured distance to uncontrollability under multi-perturbations: An approach using multi-valued linear operators.,2010.0
6701814,Arjan van der Schaft|Florian Kerber,Compositional analysis for linear systems.,2010.0
6701815,Malcolm C. Smith|Timothy H. Hughes,Controllability of linear passive network behaviors.,2017.0
6701816,Changliu Liu|Masayoshi Tomizuka,Real time trajectory optimization for nonlinear robotic systems: Relaxation and convexification.,2017.0
6701817,Naohisa Otsuka,Disturbance decoupling with quadratic stability for switched linear systems.,2010.0
6701818,Akira Ichikawa,Null controllability with vanishing energy for discrete-time systems.,2008.0
6701819,Claudio Altafini|Ruggero Frezza,Motion on submanifolds of noninvariant holonomic constraints for a kinematic control system evolving on a matrix Lie group.,2003.0
6701820,Fabio Fagnani|Giacomo Como,From local averaging to emergent global behaviors: The fundamental role of network interconnections.,2016.0
6701821,Jianlei Zhang|Qi Zhang 0005|Rui Li 0007|Tianguang Chu,Distributional observability of probabilistic Boolean networks.,2021.0
6701822,Peng Hin Lee|Yeng Chai Soh,Synthesis of stable H,2002.0
6701823,Daniel W. C. Ho|Deming Yuan|Shengyuan Xu,Inexact dual averaging method for distributed multi-agent optimization.,2014.0
6701824,Bao-Zhu Guo|Jun-Min Wang,"Remarks on the application of the Keldysh theorem to the completeness of root subspace of non-self-adjoint operators and comments on ""Spectral operators generated by Timoshenko beam model"".",2006.0
6701825,Yang Liu|Yingmin Jia,An iterative learning approach to formation control of multi-agent systems.,2012.0
6701826,Ian D. Morris,Marginally unstable discrete-time linear switched systems with highly irregular trajectory growth.,2022.0
6701827,Alexandre Mauroy|Rodolphe Sepulchre,Contraction of monotone phase-coupled oscillators.,2012.0
6701828,A. Stephen Morse|Brian D. O. Anderson|Changbin Yu|Soura Dasgupta,Control of a three-coleader formation in the plane.,2007.0
6701829,Dusan Georgijevic|Jovan Stefanovski,Interpolation with constraint on frequency region and systems & control application.,2016.0
6701830,Masaki Ogura 0001|Raphaël M. Jungers|Victor M. Preciado,Efficient method for computing lower bounds on the p-radius of switched linear systems.,2016.0
6701831,Francisco J. Silva|J. Frédéric Bonnans,Error estimates for the logarithmic barrier method in linear quadratic stochastic optimal control problems.,2012.0
6701832,Viorel Barbu,Boundary controllability of phase-transition region of a two-phase Stefan problem.,2021.0
6701833,Luis Augusto Duffaut Espinosa|W. Steven Gray,A Faà di Bruno Hopf algebra for a group of Fliess operators with applications to feedback.,2011.0
6701834,Andrew R. Teel|Dan Dai|Luca Zaccarian|Tingshu Hu,Piecewise-quadratic Lyapunov functions for systems with deadzones or saturations.,2009.0
6701835,Bin Zhou 0001|Guang-Ren Duan 0001|Zhao-Yan Li,On improving transient performance in global control of multiple integrators system by bounded feedback.,2008.0
6701836,Liu Feng|Y. D. Song,Stability condition for sampled data based control of linear continuous switched systems.,2011.0
6701837,Nguyen Huu Du|Vu Hoang Linh,Implicit-system approach to the robust stability for a class of singularly perturbed linear systems.,2005.0
6701838,Alexandre Trofino|Carlos E. de Souza|Karina A. Barbosa,Robust H,2005.0
6701839,Antranik Antonio Siranosian|Chunlei Zhang|Daniel Arnold 0001|Miroslav Krstic|Nima Ghods,Source seeking with non-holonomic unicycle without position measurement and with tuning of forward velocity.,2007.0
6701840,Gong-You Tang,Suboptimal control for nonlinear systems: a successive approximation approach.,2005.0
6701841,Li Tang 0001|Sai Zhang|Yan-Jun Liu 0003,Output feedback control of a flexible marine riser with the top tension constraint.,2022.0
6701842,Samir Aberkane|Vasile Dragan,H,2014.0
