DOI,author,author-aux,author ID,booktitle,cdate,cdrom,cite,cite-label,crossref,editor,editor-orcid,ee,ee-type,i,journal,key,mdate,month,note,note-label,note-type,number,pages,publisher,publnr,publtype,sub,venue,title,title-bibtex,tt,url,volume,year,edition_venue,chair,abstract,corresponding_author
6701490,William M. McEneaney,data querying,,,,,,,,Andrea Wolfe MD,,https://doi.org/10.1016/j.sysconle.2006.10.013,,,Syst. Control. Lett.,journals/scl/McEneaney07,2020-02-24,,,,,4,255-264,,,,,J,Max-plus summation of Fenchel-transformed semigroups for solution of nonlinear Bellman equations.,,,db/journals/scl/scl56.html#McEneaney07,56,2007,ShortPaper,,Sit neque etincidunt consectetur sit dolor. Etincidunt voluptatem adipisci quiquia ipsum quisquam eius amet. Tempora porro sit aliquam aliquam numquam non ipsum. Labore magnam aliquam labore non sit sit aliquam. Quiquia tempora dolore est modi voluptatem. Modi magnam ipsum numquam dolore consectetur quisquam ipsum. Magnam est dolore neque. Velit dolor consectetur amet etincidunt porro dolore est. Amet tempora voluptatem sit non numquam. Sit porro adipisci velit.,William M. McEneaney
6701491,Carlos Silvestre|Daniel Viegas|Paulo Jorge Ramalho Oliveira|Pedro Tiago Martins Batista,data management,0000-0001-5847-3095|0000-0001-6079-0436|0000-0002-5096-5527|0000-0002-5799-390X,,,,,,,,,https://doi.org/10.1016/j.sysconle.2015.10.012|https://www.wikidata.org/entity/Q59325437,,,Syst. Control. Lett.,journals/scl/ViegasBOS16,2020-02-24,,,,,,41-46,,,,,C,On the stability of the continuous-time Kalman filter subject to exponentially decaying perturbations.,,,db/journals/scl/scl89.html#ViegasBOS16,89,2016,FullPaper,John Price,Dolor dolor non tempora quiquia dolorem ipsum. Voluptatem quaerat velit consectetur consectetur quaerat. Numquam etincidunt est consectetur tempora quaerat numquam magnam. Non voluptatem amet adipisci modi. Quiquia quiquia ut quisquam dolor est ut neque. Non consectetur ipsum labore quiquia modi dolore adipisci. Est dolor quiquia dolorem dolorem velit. Dolor quiquia porro modi neque consectetur magnam velit. Magnam quiquia aliquam consectetur.,Carlos Silvestre
6701492,Guanrong Chen|Housheng Su|Xiaofan Wang 0001,big data,0000-0002-7321-2923|0000-0003-1381-7418,,,,,,,,,https://doi.org/10.1016/j.sysconle.2010.03.006,,,Syst. Control. Lett.,journals/scl/SuWC10,2023-03-02,,,,,5,313-322,,,,,C,Rendezvous of multiple mobile agents with preserved network connectivity.,,,db/journals/scl/scl59.html#SuWC10,59,2010,Poster,Ryan Barnes,Ut labore modi eius est modi quisquam. Etincidunt magnam magnam neque voluptatem dolor numquam. Modi modi aliquam sit dolor. Est neque sed velit sit modi. Dolore sit voluptatem quisquam quisquam aliquam neque. Dolore est labore etincidunt porro eius. Porro amet dolorem eius quiquia magnam. Ut dolor labore porro tempora eius. Amet etincidunt amet tempora eius aliquam.,Guanrong Chen
6701493,Javier F. Rosenblueth|Karla L. Cortez,data modeling,0000-0002-8172-5331|0000-0002-8685-4538,,,,,,,,,https://doi.org/10.1016/j.sysconle.2018.12.003,,,Syst. Control. Lett.,journals/scl/CortezR19,2020-10-26,,,,,,27-32,,,,,C,The broken link between normality and regularity in the calculus of variations.,,,db/journals/scl/scl124.html#CortezR19,124,2019,ShortPaper,Michelle Walker,Dolore voluptatem labore non voluptatem modi. Est velit dolorem consectetur porro dolorem. Sed non sed quaerat labore aliquam. Etincidunt ipsum ut est amet labore. Magnam modi dolore sed consectetur quaerat amet tempora. Labore etincidunt tempora neque magnam quaerat ut. Labore quiquia modi neque voluptatem dolor tempora. Quiquia sed labore eius velit ut quiquia tempora. Eius etincidunt ut sit aliquam quaerat neque. Magnam adipisci adipisci dolorem.,Javier F. Rosenblueth
6701494,G. R. Adilov|G. Tinaztepe,indexing,,,,,,,,,,https://doi.org/10.1016/j.sysconle.2005.09.004,,,Syst. Control. Lett.,journals/scl/AdilovT06,2020-02-24,,,,,5,414-417,,,,,C,On the asymptotic aggregation of high dimensional systems.,,,db/journals/scl/scl55.html#AdilovT06,55,2006,FullPaper,Daniel Smith,Ipsum quaerat dolor modi porro dolore sit quaerat. Magnam quiquia dolor est consectetur non. Sed magnam quaerat neque dolor velit modi. Amet aliquam neque etincidunt dolor est consectetur. Adipisci sed velit neque dolor adipisci. Quisquam porro sed ipsum modi.,G. R. Adilov
6701495,Alejandro D. Domínguez-García|Dariush Fooladivanda|Madi Zholbaryssov,data processing,0000-0002-7769-7761,,,,,,,,,https://doi.org/10.1016/j.sysconle.2018.10.007,,,Syst. Control. Lett.,journals/scl/ZholbaryssovFD19,2020-02-24,,,,,,47-54,,,,,C,Resilient distributed optimal generation dispatch for lossy AC microgrids.,,,db/journals/scl/scl123.html#ZholbaryssovFD19,123,2019,Poster,Kimberly Lynn,Magnam tempora quiquia porro voluptatem tempora quaerat. Quisquam dolore modi adipisci neque. Quiquia quisquam magnam sed magnam quaerat aliquam. Dolore consectetur dolor sed sed adipisci quisquam. Quisquam dolor quaerat voluptatem quiquia velit non sed.,Alejandro D. Domínguez-García
6701496,Naci Saldi,data storage,,,,,,,,Molly Clark,,https://doi.org/10.1016/j.sysconle.2021.105042,,,Syst. Control. Lett.,journals/scl/Saldi21a,2021-11-15,,,,,,105042,,,,,J,Large deviations principle for discrete-time mean-field games.,,,db/journals/scl/scl157.html#Saldi21a,157,2021,ShortPaper,,Tempora labore sed aliquam sit numquam. Magnam tempora labore tempora ipsum dolor modi sit. Est dolore modi etincidunt quaerat consectetur etincidunt dolorem. Porro quiquia tempora aliquam non numquam est. Porro quisquam ut aliquam eius magnam. Dolor ut sit dolore consectetur adipisci tempora ut. Aliquam non ipsum quisquam non ipsum numquam voluptatem. Eius eius porro labore quisquam quiquia ut.,Naci Saldi
6701497,Lili Wang|Peidong Lei|Qingzhe Wu,indexing,0000-0003-2185-4075,,,,,,,Jacob Marshall,,https://doi.org/10.1016/j.sysconle.2022.105417,,,Syst. Control. Lett.,journals/scl/WangLW23,2023-01-31,,,,,,105417,,,,,J,Null controllability of a 1D Stefan problem for the heat equation governed by a multiplicative control.,,,db/journals/scl/scl171.html#WangLW23,171,2023,FullPaper,,Adipisci velit dolorem modi quisquam est etincidunt. Modi eius aliquam non. Quiquia quisquam voluptatem modi. Adipisci voluptatem eius modi. Tempora dolorem quiquia est est.,Lili Wang
6701498,Arjan van der Schaft|Noorma Yulia Megawati,big data,0000-0002-2383-9234|0000-0003-4256-7497,,,,,,,,,https://doi.org/10.1016/j.sysconle.2017.04.010,,,Syst. Control. Lett.,journals/scl/MegawatiS17,2020-12-29,,,,,,27-33,,,,,C,Abstraction and control by interconnection of linear systems: A geometric approach.,,,db/journals/scl/scl105.html#MegawatiS17,105,2017,Poster,Jake Lee,Sit etincidunt sed velit consectetur. Adipisci magnam modi ut quisquam quiquia est. Quisquam labore dolorem non aliquam adipisci eius. Amet aliquam quisquam consectetur porro. Numquam quaerat dolore aliquam eius numquam quisquam sit. Quisquam dolorem dolore eius dolor porro. Sed ipsum non quaerat dolorem aliquam ipsum velit.,Arjan van der Schaft
6701499,Rui Mu|Xianfu Zhang|Yanan Qi|Yanjie Chang,indexing,,,,,,,,Melissa Hall,,https://doi.org/10.1016/j.sysconle.2022.105439,,,Syst. Control. Lett.,journals/scl/QiZMC23,2023-04-27,February,,,,,105439,,,,,J,Bipartite consensus for high-order nonlinear multi-agent systems via event-triggered/self-triggered control.,,,db/journals/scl/scl172.html#QiZMC23,172,2023,ShortPaper,,Amet porro eius amet quiquia etincidunt porro. Dolorem dolorem velit tempora magnam neque. Quaerat porro eius quiquia aliquam dolore. Porro etincidunt quiquia velit dolore. Quisquam modi non dolor. Porro velit voluptatem consectetur voluptatem quiquia sit.,Rui Mu
6701500,Carmen Coll|Néstor Thome|Rafael Bru,big data,0000-0001-5328-6637|0000-0002-6487-3922|0000-0003-1123-5617,,,,,,,Anthony Henry,,https://doi.org/10.1016/S0167-6911(01)00084-6,,,Syst. Control. Lett.,journals/scl/BruCT01,2021-10-14,,,,,2,133-139,,,,,J,Compensating periodic descriptor systems.,,,db/journals/scl/scl43.html#BruCT01,43,2001,DemoPaper,,Dolor dolor tempora sed velit aliquam est non. Quisquam quisquam tempora neque neque. Dolor consectetur aliquam neque non. Amet adipisci sit sit numquam ut. Sit sed non consectetur quiquia sed. Sit ut quiquia ut. Quaerat est consectetur quisquam ipsum.,Carmen Coll
6701501,Abed Boulouz|Hamid Bounit|Said Hadd,data modeling,0000-0001-6735-7790|0000-0003-0896-3912,,,,,,,Bradley Hall,,https://doi.org/10.1016/j.sysconle.2020.104825,,,Syst. Control. Lett.,journals/scl/BoulouzBH21,2021-03-23,,,,,,104825,,,,,J,Well-posedness and exponential stability of boundary control systems with dynamic boundary conditions.,,,db/journals/scl/scl147.html#BoulouzBH21,147,2021,ShortPaper,,Consectetur amet est numquam amet dolorem. Magnam ipsum neque velit. Dolorem velit neque aliquam voluptatem etincidunt quisquam. Velit sit ipsum quiquia sit. Est velit ut quiquia amet amet.,Abed Boulouz
6701502,Alexander Domoshnitsky|Roman Shklyar,data processing,,,,,,,,John Calhoun,,https://doi.org/10.1016/j.sysconle.2018.05.009,,,Syst. Control. Lett.,journals/scl/DomoshnitskyS18,2020-02-24,,,,,,44-51,,,,,W,Positivity for non-Metzler systems and its applications to stability of time-varying delay systems.,,,db/journals/scl/scl118.html#DomoshnitskyS18,118,2018,FullPaper,,Eius quisquam non etincidunt sit dolore dolor quaerat. Dolor voluptatem dolor quaerat etincidunt dolore quaerat. Aliquam etincidunt quaerat ipsum tempora voluptatem. Neque labore quisquam magnam velit amet sed magnam. Labore adipisci adipisci dolore. Dolor amet tempora eius. Ipsum consectetur magnam adipisci neque dolorem. Etincidunt labore velit numquam. Voluptatem numquam eius velit dolorem. Eius dolor porro sit neque.,Alexander Domoshnitsky
6701503,Derek A. Paley|Naomi Ehrich Leonard|Rodolphe Sepulchre,big data,0000-0002-3086-2395,,,,,,,Tara Golden DVM,,https://doi.org/10.1016/j.sysconle.2007.08.005,,,Syst. Control. Lett.,journals/scl/PaleyLS08,2021-04-09,,,,,3,209-215,,,,,J,Stabilization of symmetric formations to motion around convex loops.,,,db/journals/scl/scl57.html#PaleyLS08,57,2008,DemoPaper,,Numquam labore consectetur eius quiquia. Aliquam sed eius aliquam. Quisquam sed labore numquam dolorem. Porro adipisci porro quisquam aliquam. Voluptatem tempora sed sed quisquam labore tempora. Eius amet neque ipsum eius est non. Ut porro ut magnam dolore consectetur sed dolor. Non neque adipisci voluptatem modi modi aliquam quiquia. Porro est numquam dolorem dolorem porro dolore adipisci.,Derek A. Paley
6701504,Daniel Silvestre,data querying,0000-0002-8097-0626,,,,,,,Patricia Snyder,,https://doi.org/10.1016/j.sysconle.2022.105311,,,Syst. Control. Lett.,journals/scl/Silvestre22,2022-12-05,,,,,,105311,,,,,W,Set-valued estimators for Uncertain Linear Parameter-Varying systems.,,,db/journals/scl/scl166.html#Silvestre22,166,2022,DemoPaper,,Numquam eius aliquam adipisci quisquam aliquam eius est. Dolorem dolorem non numquam voluptatem modi. Modi quisquam sit dolore sit sed. Quiquia consectetur tempora quiquia consectetur tempora tempora numquam. Sit numquam quaerat voluptatem eius etincidunt. Quisquam eius ipsum sed amet non. Sit voluptatem aliquam magnam modi etincidunt amet velit. Quaerat adipisci velit ut adipisci.,Daniel Silvestre
6701505,Alejandro Donaire|José Guadalupe Romero|Romeo Ortega,data management,0000-0002-7747-5405|0000-0002-9616-5883,,,,,,,Gregory Smith,,https://doi.org/10.1016/j.sysconle.2013.05.011,,,Syst. Control. Lett.,journals/scl/RomeroDO13,2020-02-24,,,,,9,770-780,,,,,W,Robust energy shaping control of mechanical systems.,,,db/journals/scl/scl62.html#RomeroDO13,62,2013,DemoPaper,,Quisquam dolorem eius consectetur numquam sit. Eius ipsum velit voluptatem quaerat. Porro quiquia quaerat sed tempora voluptatem. Quisquam neque eius voluptatem sed sit dolorem. Sed labore est ut ut voluptatem numquam. Voluptatem ipsum sed modi labore. Dolore voluptatem velit dolore non modi etincidunt etincidunt. Amet etincidunt adipisci adipisci adipisci labore labore. Sit quaerat etincidunt neque eius.,Alejandro Donaire
6701506,Martin Guay|Nicolas Hudon,data modeling,0000-0001-8928-5142,,,,,,,Todd May,,https://doi.org/10.1016/j.sysconle.2013.07.006,,,Syst. Control. Lett.,journals/scl/HudonG13,2020-10-26,,,,,11,1009-1017,,,,,J,Construction of control Lyapunov functions for damping stabilization of control affine systems.,,,db/journals/scl/scl62.html#HudonG13,62,2013,FullPaper,,Consectetur magnam sed aliquam neque dolorem. Modi dolore modi eius. Quiquia numquam velit ut. Neque adipisci voluptatem consectetur labore. Consectetur sed non sed tempora labore ipsum. Tempora sed quaerat voluptatem eius.,Martin Guay
6701507,Domitilla Del Vecchio,data management,,,,,,,,Raven Williams,,https://doi.org/10.1016/j.sysconle.2008.03.016,,,Syst. Control. Lett.,journals/scl/Vecchio08,2020-02-24,,,,,10,842-850,,,,,J,Cascade estimators for systems on a partial order.,,,db/journals/scl/scl57.html#Vecchio08,57,2008,ShortPaper,,Dolorem amet velit adipisci dolore. Quisquam eius ut modi. Quiquia est dolorem dolorem ut labore. Sed ut sit est numquam consectetur numquam. Ipsum eius magnam sit modi neque neque ipsum. Dolorem consectetur voluptatem adipisci numquam quaerat neque voluptatem. Amet quisquam consectetur labore velit. Consectetur porro numquam dolor eius.,Domitilla Del Vecchio
6701508,Boyang Ding|Changming Ding,data management,,,,,,,,Kevin Owens,,https://doi.org/10.1016/j.sysconle.2016.03.011,,,Syst. Control. Lett.,journals/scl/DingD16,2020-02-24,,,,,,64-68,,,,,W,Recurrence and LaSalle invariance principle.,,,db/journals/scl/scl93.html#DingD16,93,2016,FullPaper,,Consectetur non modi sit sed tempora dolore. Magnam velit magnam modi amet quisquam. Dolore ipsum dolore sed adipisci velit sed. Neque labore sit modi non. Quiquia labore voluptatem consectetur quaerat non dolor dolor. Etincidunt dolorem sit dolore quaerat.,Boyang Ding
6701509,Mikael Norrlöf|Patrik Axelsson|Rickard Karlsson,data modeling,,,,,,,,Christian Graham,,https://doi.org/10.1016/j.sysconle.2014.08.007,,,Syst. Control. Lett.,journals/scl/AxelssonKN14,2020-02-24,,,,,,76-80,,,,,J,Estimation-based norm-optimal iterative learning control.,,,db/journals/scl/scl73.html#AxelssonKN14,73,2014,ShortPaper,,Ut labore quiquia numquam sed modi porro voluptatem. Aliquam magnam quisquam non non quaerat voluptatem quiquia. Quisquam modi consectetur porro modi est. Quaerat non labore aliquam quisquam etincidunt porro. Sed amet aliquam quiquia porro. Adipisci sit modi quiquia consectetur. Ut sit magnam neque. Etincidunt quiquia quiquia non consectetur dolor ipsum.,Mikael Norrlöf
6701510,Carolyn L. Beck|Mazen Farhood,indexing,,,,,,,,Jeffery Valenzuela,,https://doi.org/10.1016/j.sysconle.2013.12.004,,,Syst. Control. Lett.,journals/scl/FarhoodB14,2020-02-24,,,,,,96-106,,,,,J,On the balanced truncation and coprime factors reduction of Markovian jump linear systems.,,,db/journals/scl/scl64.html#FarhoodB14,64,2014,DemoPaper,,Modi non tempora eius. Sed dolor magnam quaerat consectetur numquam non. Numquam modi est aliquam amet labore non sit. Eius adipisci modi amet modi quiquia dolore modi. Quisquam voluptatem consectetur quiquia est adipisci ipsum velit. Eius aliquam eius dolor dolor adipisci etincidunt. Quisquam porro dolore ut quaerat sit eius. Ut dolor non modi consectetur adipisci. Ipsum non aliquam dolor ipsum magnam quiquia dolore.,Carolyn L. Beck
6701511,Le Trung Hieu|Pham Huu Anh Ngoc,big data,0000-0002-3380-3614,,,,,,,,,https://doi.org/10.1016/j.sysconle.2022.105372,,,Syst. Control. Lett.,journals/scl/NgocH22,2022-12-06,,,,,,105372,,,,,C,A novel approach to exponential stability in mean square of stochastic difference systems with delays.,,,db/journals/scl/scl168.html#NgocH22,168,2022,ShortPaper,Carlos Taylor,Sit magnam neque velit neque magnam modi tempora. Est dolorem ipsum dolore non eius porro. Aliquam non numquam voluptatem dolore. Velit consectetur non dolore etincidunt quaerat etincidunt. Porro dolore quisquam etincidunt. Adipisci neque aliquam quaerat ut quaerat amet. Sit numquam amet adipisci adipisci. Voluptatem velit quisquam dolorem dolore porro adipisci. Tempora etincidunt dolor sed dolorem.,Le Trung Hieu
6701512,Li Li 0031,data modeling,0000-0001-8485-2216,,,,,,,,,https://doi.org/10.1016/j.sysconle.2014.08.010|https://www.wikidata.org/entity/Q57958906,,,Syst. Control. Lett.,journals/scl/Li14,2020-02-24,,,,,,108-114,,,,,C,Coprime factor model reduction for discrete-time uncertain systems.,,,db/journals/scl/scl74.html#Li14,74,2014,ShortPaper,Mary Rodriguez,Sed neque dolore dolor. Dolor quisquam etincidunt ipsum etincidunt ut magnam dolor. Ipsum tempora labore dolor ipsum. Quisquam ipsum magnam neque ut velit non consectetur. Ipsum tempora velit etincidunt sed sed non. Eius adipisci sit consectetur est. Numquam quaerat tempora dolor quiquia amet amet. Sed amet quisquam adipisci etincidunt quaerat tempora. Est adipisci quisquam porro amet.,Li Li 0031
6701513,Avraham Feintuch,data management,,,,,,,,Carrie Sanders,,https://doi.org/10.1016/j.sysconle.2005.03.005,,,Syst. Control. Lett.,journals/scl/Feintuch05,2020-02-24,,,,,11,1091-1095,,,,,J,On strong stabilization for linear time-varying systems.,,,db/journals/scl/scl54.html#Feintuch05,54,2005,DemoPaper,,Eius sit quiquia consectetur. Porro sed amet quiquia. Magnam porro magnam labore tempora consectetur quaerat. Aliquam sed velit eius adipisci etincidunt voluptatem modi. Neque dolor sit adipisci tempora neque. Dolorem non modi adipisci quaerat sed tempora etincidunt. Numquam dolor voluptatem dolorem tempora. Magnam sed amet quaerat labore sed. Ut quisquam consectetur etincidunt. Quiquia modi est voluptatem aliquam quisquam.,Avraham Feintuch
6701514,Alban Quadrat|Petteri Laakkonen,indexing,0000-0001-6382-9623,,,,,,,,,https://doi.org/10.1016/j.sysconle.2017.02.006,,,Syst. Control. Lett.,journals/scl/LaakkonenQ17,2020-02-24,,,,,,32-37,,,,,C,A fractional representation approach to the robust regulation problem for SISO systems.,,,db/journals/scl/scl103.html#LaakkonenQ17,103,2017,FullPaper,Tiffany Kirk,Modi velit ipsum consectetur consectetur porro. Dolor sit non ut velit labore. Sed quiquia labore eius quiquia. Dolorem etincidunt consectetur tempora ipsum. Numquam modi dolore dolor non. Modi neque modi adipisci quiquia. Etincidunt non tempora non dolore. Amet eius amet numquam aliquam etincidunt adipisci tempora. Consectetur eius quiquia quaerat sed magnam quaerat. Modi amet est dolorem.,Alban Quadrat
